file,concept1,concept2,value
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-348-1,paragraph2sentence.train-CQA-348-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-349-1,paragraph2sentence.train-CQA-349-2,0.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-350-1,paragraph2sentence.train-CQA-350-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-351-1,paragraph2sentence.train-CQA-351-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-352-1,paragraph2sentence.train-CQA-352-2,0.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-353-1,paragraph2sentence.train-CQA-353-2,1.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-354-1,paragraph2sentence.train-CQA-354-2,3.25
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-355-1,paragraph2sentence.train-CQA-355-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-356-1,paragraph2sentence.train-CQA-356-2,1.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-357-1,paragraph2sentence.train-CQA-357-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-358-1,paragraph2sentence.train-Metaphoric-358-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-359-1,paragraph2sentence.train-Metaphoric-359-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-360-1,paragraph2sentence.train-Metaphoric-360-2,0.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-361-1,paragraph2sentence.train-Metaphoric-361-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-362-1,paragraph2sentence.train-Metaphoric-362-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-363-1,paragraph2sentence.train-Metaphoric-363-2,1.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-364-1,paragraph2sentence.train-Metaphoric-364-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-365-1,paragraph2sentence.train-Metaphoric-365-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-366-1,paragraph2sentence.train-Metaphoric-366-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-367-1,paragraph2sentence.train-Metaphoric-367-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-368-1,paragraph2sentence.train-Metaphoric-368-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-369-1,paragraph2sentence.train-Metaphoric-369-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-370-1,paragraph2sentence.train-Metaphoric-370-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-371-1,paragraph2sentence.train-Metaphoric-371-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-372-1,paragraph2sentence.train-Metaphoric-372-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-373-1,paragraph2sentence.train-Metaphoric-373-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-374-1,paragraph2sentence.train-Metaphoric-374-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-375-1,paragraph2sentence.train-Metaphoric-375-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-376-1,paragraph2sentence.train-Metaphoric-376-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-377-1,paragraph2sentence.train-Metaphoric-377-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-378-1,paragraph2sentence.train-Metaphoric-378-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-379-1,paragraph2sentence.train-Metaphoric-379-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-380-1,paragraph2sentence.train-Metaphoric-380-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-381-1,paragraph2sentence.train-Metaphoric-381-2,1.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-382-1,paragraph2sentence.train-Metaphoric-382-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-383-1,paragraph2sentence.train-Metaphoric-383-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-384-1,paragraph2sentence.train-Metaphoric-384-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-385-1,paragraph2sentence.train-Metaphoric-385-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-386-1,paragraph2sentence.train-Metaphoric-386-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-387-1,paragraph2sentence.train-Metaphoric-387-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-388-1,paragraph2sentence.train-Metaphoric-388-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-389-1,paragraph2sentence.train-Metaphoric-389-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-390-1,paragraph2sentence.train-Metaphoric-390-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-391-1,paragraph2sentence.train-Metaphoric-391-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-392-1,paragraph2sentence.train-Metaphoric-392-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-393-1,paragraph2sentence.train-Metaphoric-393-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-394-1,paragraph2sentence.train-Metaphoric-394-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-395-1,paragraph2sentence.train-Metaphoric-395-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-396-1,paragraph2sentence.train-Metaphoric-396-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-397-1,paragraph2sentence.train-Metaphoric-397-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-398-1,paragraph2sentence.train-Metaphoric-398-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-399-1,paragraph2sentence.train-Metaphoric-399-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-400-1,paragraph2sentence.train-Metaphoric-400-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-401-1,paragraph2sentence.train-Metaphoric-401-2,1.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Metaphoric-402-1,paragraph2sentence.train-Metaphoric-402-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-403-1,paragraph2sentence.train-Reviews-403-2,3.25
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-404-1,paragraph2sentence.train-Reviews-404-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-405-1,paragraph2sentence.train-Reviews-405-2,1.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-406-1,paragraph2sentence.train-Reviews-406-2,0.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-407-1,paragraph2sentence.train-Reviews-407-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-408-1,paragraph2sentence.train-Reviews-408-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-409-1,paragraph2sentence.train-Reviews-409-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-410-1,paragraph2sentence.train-Reviews-410-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-411-1,paragraph2sentence.train-Reviews-411-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-412-1,paragraph2sentence.train-Reviews-412-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-413-1,paragraph2sentence.train-Reviews-413-2,1.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-414-1,paragraph2sentence.train-Reviews-414-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-415-1,paragraph2sentence.train-Reviews-415-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-416-1,paragraph2sentence.train-Reviews-416-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-417-1,paragraph2sentence.train-Reviews-417-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-418-1,paragraph2sentence.train-Reviews-418-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-419-1,paragraph2sentence.train-Reviews-419-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-420-1,paragraph2sentence.train-Reviews-420-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-421-1,paragraph2sentence.train-Reviews-421-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-422-1,paragraph2sentence.train-Reviews-422-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-423-1,paragraph2sentence.train-Reviews-423-2,2.25
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-424-1,paragraph2sentence.train-Reviews-424-2,1.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-425-1,paragraph2sentence.train-Reviews-425-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-426-1,paragraph2sentence.train-Reviews-426-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-427-1,paragraph2sentence.train-Reviews-427-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-428-1,paragraph2sentence.train-Reviews-428-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-429-1,paragraph2sentence.train-Reviews-429-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-430-1,paragraph2sentence.train-Reviews-430-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-431-1,paragraph2sentence.train-Reviews-431-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-432-1,paragraph2sentence.train-Reviews-432-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-433-1,paragraph2sentence.train-Reviews-433-2,0.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-434-1,paragraph2sentence.train-Reviews-434-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-435-1,paragraph2sentence.train-Reviews-435-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-436-1,paragraph2sentence.train-Reviews-436-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-437-1,paragraph2sentence.train-Reviews-437-2,0.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-438-1,paragraph2sentence.train-Reviews-438-2,3.75
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-439-1,paragraph2sentence.train-Reviews-439-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-440-1,paragraph2sentence.train-Reviews-440-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-441-1,paragraph2sentence.train-Reviews-441-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-442-1,paragraph2sentence.train-Reviews-442-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-443-1,paragraph2sentence.train-Reviews-443-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-444-1,paragraph2sentence.train-Reviews-444-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-445-1,paragraph2sentence.train-Reviews-445-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-446-1,paragraph2sentence.train-Reviews-446-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-447-1,paragraph2sentence.train-Reviews-447-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-448-1,paragraph2sentence.train-Reviews-448-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-449-1,paragraph2sentence.train-Reviews-449-2,3.75
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-450-1,paragraph2sentence.train-Reviews-450-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-451-1,paragraph2sentence.train-Reviews-451-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-452-1,paragraph2sentence.train-Reviews-452-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-453-1,paragraph2sentence.train-Reviews-453-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-454-1,paragraph2sentence.train-Reviews-454-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-455-1,paragraph2sentence.train-Reviews-455-2,1.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-456-1,paragraph2sentence.train-Reviews-456-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-457-1,paragraph2sentence.train-Reviews-457-2,3.88
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-458-1,paragraph2sentence.train-Reviews-458-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-459-1,paragraph2sentence.train-Reviews-459-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-460-1,paragraph2sentence.train-Reviews-460-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-461-1,paragraph2sentence.train-Reviews-461-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-462-1,paragraph2sentence.train-Reviews-462-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-463-1,paragraph2sentence.train-Reviews-463-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-464-1,paragraph2sentence.train-Reviews-464-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-465-1,paragraph2sentence.train-Reviews-465-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-466-1,paragraph2sentence.train-Reviews-466-2,0.75
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-467-1,paragraph2sentence.train-Reviews-467-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-468-1,paragraph2sentence.train-Reviews-468-2,3.25
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-469-1,paragraph2sentence.train-Reviews-469-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Reviews-470-1,paragraph2sentence.train-Reviews-470-2,2.00
