concept,prompt
paragraph2sentence.train-newswire-189-1,该航空公司已经就英国第四频道周一晚上播出的《驾驶舱的秘密》提起诉讼，该节目是《Dispatches》系列节目的一部分，戈斯在节目中出现过。该节目讨论了该航空公司的安全问题，重点关注燃油政策，调查瑞安航空使用最低限度燃油并恐吓提出担忧的飞行员的指控。
paragraph2sentence.train-newswire-189-2,第四频道以其基于有争议问题的尖端纪录片而闻名。
paragraph2sentence.train-newswire-190-1,贸易和工业大臣表示，他已决定不将 Reed International Plc <REED.L> 收购 <Technical Publishing Company Inc> 的提议提交给垄断与兼并委员会。 <Rosehaugh Plc> 收购<The General Funds Investment Trust Plc> 的提议也已获得批准。
paragraph2sentence.train-newswire-190-2,如果他们选择不这样做，他威胁要再次在只有民主党人出席的情况下闭门起草一份预算，就像前两年所做的那样。
paragraph2sentence.train-newswire-191-1,VMS Strategy Land Trust 表示，已宣布派发每股 30 克拉的初始季度现金股息，将于 5 月 15 日支付给 4 月 20 日登记在册的股东。该公司还表示，即日起，该公司将在纳斯达克系统交易，交易代码为 <VLANS>。
paragraph2sentence.train-newswire-191-2,VMS Strategy Land Trust（现在纳斯达克以 VLANS 名义交易）宣布派发每股 30 美分的初始现金股息，将于 5 月 15 日支付。
paragraph2sentence.train-newswire-192-1,Centerre Bancorp 表示，已完成对位于密苏里州马里兰高地的 Benefit Plan Services Inc 的收购，该公司专门设计和管理中小型养老金计划。条款并未披露。
paragraph2sentence.train-newswire-192-2,Centerre Bancorp 私人收购了 Benefit Plan Services Inc，这是一家位于密苏里州马里兰高地的养老金计划协调公司。
paragraph2sentence.train-newswire-193-1,伍德沃德和洛思罗普公司表示，总裁戴维·马伦已辞职，并由汤姆·罗奇接任，自 1987 年 4 月 20 日起生效。伍德沃德和洛思罗普是一家私营零售商，表示马伦已表示希望追求其他商业利益。罗奇加入 J.W. 1986 年 3 月，洛杉矶罗宾逊公司 (Robinson Inc) 担任董事长，在母公司 Associated Dry Goods 被 May Co. 收购后不久辞职。
paragraph2sentence.train-newswire-193-2,Woodward and Lothrop Inc 总裁 David Mullen 已辞职，自 1987 年 4 月 20 日起由 Tom Roach 接替。
paragraph2sentence.train-newswire-194-1,美国证券交易所表示，今天开放了 Harcourt Brace Jovanovice Inc 普通股的看跌期权和看涨期权交易。该交易所表示，Harcourt Brace 是 LTV Corp 的替代选择。美国运通表示，HBJ 期权的初始到期月份是 4 月、5 月、7 月和 10 月。
paragraph2sentence.train-newswire-194-2,HBJ 期权将于 4 月、5 月、7 月和 10 月到期。
paragraph2sentence.train-newswire-195-1,辛辛那提贝尔公司表示，已开始对 Auxton Computer Enterprises Inc 所有股票进行之前宣布的每股 15.75 德国莱拉的要约收购。该公司在报纸广告中表示，要约和撤回权将于 5 月 5 日到期，除非延期。该要约已获得 Auxton 董事会批准，随后将以相同价格进行合并，条件是在完全稀释的基础上获得 Auxton 的多数投票权股票。
paragraph2sentence.train-newswire-195-2,消息人士称，Ongpin 不太可能来美国就此事提出申诉，并预计以制造商汉诺威信托公司 (Manufacturers Hanover Trust Co) 为首的菲律宾银行咨询委员会将通过电传方式就降低息差进行谈判。
paragraph2sentence.train-newswire-196-1,Household International Inc表示，预计第一季度完全摊薄后的每股收益将比去年同期高出约35%。它还预计 1987 年全年完全摊薄收益将比 1986 年创纪录的每股 4.31 德国卢比高出约 20%。董事长唐纳德·克拉克 (Donald Clark) 在准备向纽约证券分析师发表的讲话中提到，家庭金融服务公司的收益有所增加，“家庭制造公司的股本回报率极好，再加上我们股票回购计划的影响，将导致 1987 年每股收益更高，股本回报率也有所提高。”
paragraph2sentence.train-newswire-196-2,在与纽约证券分析师的会议上，Household International Inc. 董事长唐纳德·克拉克 (Donald Clark) 表示，Household Financial Services 的收益增加，且股本回报率优异，与股票回购计划相结合，将提高每股收益和股本回报率。
paragraph2sentence.train-newswire-197-1,CPI公司表示，美国电话电报公司已授权其商业电话系统部门向圣路易斯和芝加哥商业市场代理其计算机产品线。 CPI表示，协议中包含的产品包括电脑、打印机、电话调制解调器和传真机。
paragraph2sentence.train-newswire-197-2,通信技术可用于跨海的企业之间的联系。
paragraph2sentence.train-newswire-198-1,牵头经办人瑞士银行表示，马来西亚将发行1亿瑞士法郎、利率为5-3/4%的10年期票据，发行价格为100.2%。预计付款日期为4月22日。不可提前赎回。瑞士银行表示，这是马来西亚自1985年7月在瑞士发行债券以来首次利用瑞士资本市场。
paragraph2sentence.train-newswire-198-2,1998 年，瑞士银行与瑞士联合银行合并成立瑞银集团。
paragraph2sentence.train-newswire-199-1,联合国此前试图结束叙利亚暴力的努力失败了。 2012 年 5 月，一支联合国车队遭到简易爆炸装置（IED）袭击，同时一个人权组织报告称，叙利亚军队在伊德利卜省汗谢洪镇附近的一场葬礼上对平民发动了军事袭击。同年 8 月晚些时候，一支 300 人的团队在任期届满后离开该国，并且从未续签。 2012年观察队指挥官巴巴卡尔·盖伊将军对叙利亚武装部队和叛军不允许联合国完成其使命表示失望。
paragraph2sentence.train-newswire-199-2,2012 年 5 月，一支联合国车队在伊德利卜省遭到简易爆炸装置袭击。
paragraph2sentence.train-newswire-200-1,昨天，日本受损的福岛核电站泄漏储罐周围的辐射水平飙升至致命水平。今天，国家核管理局（NRA）表示，受污染的水可能会被排入大海。
paragraph2sentence.train-newswire-200-2,福岛核电站的辐射泄漏达到致命水平，当局警告受污染的水流入大海。
paragraph2sentence.train-newswire-201-1,Americanture Inc 表示，它已以现金、承担负债以及向债权人、股东和成员发行 American Adventure Inc 普通股和优先股的方式收购了 American Adventure Inc <GOAQC>。此次收购是根据美国冒险公司破产法第 11 章重组计划进行的。该公司表示，此次交易涉及的资产价值超过8300万德国卢比。
paragraph2sentence.train-newswire-201-2,作为美国破产法第 11 章重组计划的一部分，Americanture Inc 收购了 American Adventure Inc。
paragraph2sentence.train-newswire-202-1,首席经理摩根担保有限公司表示，麦当劳公司将发行 7500 万美元的加拿大 DLR 欧洲债券，将于 1992 年 5 月 14 日到期，利率为 8-1/2%，定价为 101-5/8%。该不可赎回债券的面额为 1 000 和 10 000 加拿大第纳尔，并将在卢森堡上市。销售优惠为 1-1/4%，而管理和承保合计支付 5/8%。付款日期为5月14日。
paragraph2sentence.train-newswire-202-2,麦当劳公司于 1992 年 5 月 14 日发行新的 7500 万加拿大德国卢克欧洲债券。
paragraph2sentence.train-newswire-203-1,<Consolidated Norex Resources Ltd> 表示，同意收购 Triweb Resources Ltd 的所有已发行和流通股，Triweb Resources Ltd 是一家私营石油和天然气公司，在阿尔伯塔省和萨斯喀彻温省拥有土地和生产基地。该公司表示，有关购买价格和其他条款的具体细节将在交易结束时公布，预计于 5 月 15 日结束。
paragraph2sentence.train-newswire-203-2,在电力出现之前，光源是通过在油灯中燃烧油来产生的。
paragraph2sentence.train-newswire-204-1,Surgidyne Inc 表示，该公司已就拟议的普通股首次公开募股提交了注册声明。该公司拟以每股约 2.00 德国卢比发行 1 125 000 股普通股。此次发行将由 Westonka Investments Inc. 承销。Surgidyne 开发和销售特种医疗和外科产品。
paragraph2sentence.train-newswire-204-2,医疗设备生产商 Surgidyne Inc 计划向公众开放其大部分股份。
paragraph2sentence.train-newswire-205-1,VMS Strategy Land Trust 宣布于 5 月 15 日向 4 月 20 日登记在册的股东派发每股 30 克拉的初始股息。根据该公司 12 月份每股 10 德莱拉的原始发行价，该股息相当于 12% 的年回报率。该公司表示，回报保证期截至 1988 年 12 月 31 日。该信托投资于短期初级建筑前抵押贷款，投资本金总额约为 1.057 亿德国卢比。
paragraph2sentence.train-newswire-205-2,VMS 战略土地信托宣布派发股息，并在 1988 年 12 月 31 日之前保证回报。
paragraph2sentence.train-newswire-206-1,现金谷物经销商报告称，中西部地区玉米和大豆的国内运输缓慢，甚至本周早些时候 PIK 和卷装活动带来的玉米销售也出现枯竭。一些交易商表示，美国农业部可能会进一步调整海湾地区公布的县价格，以考虑高驳船运费，以保持玉米销售畅通，但他补充说，目前的计划可能需要几周时间，看看是否能按预期发挥作用。由于驳船运费强劲，伊利诺伊州和密西西比河中部的玉米和大豆基价继续下跌。托莱多和芝加哥的电梯即将完成新运输季节第一批玉米船的装载，支撑了这些码头的现货基价。
paragraph2sentence.train-newswire-206-2,强劲的驳船运费阻碍了玉米和大豆的运输。
paragraph2sentence.train-newswire-207-1,财政部长詹姆斯·贝克表示，他希望昨天两大货币中心银行优惠利率的小幅上调只是暂时现象。他对众议院拨款小组委员会说，我希望这只是暂时的上升。他表示，自里根总统上任以来利率下降仍然是“本届政府在经济领域取得的重大成就之一”。
paragraph2sentence.train-newswire-207-2,一位财政部长表示，利率下降是一项重大成就，最近两家货币中心银行优惠利率的提高只是暂时的。
paragraph2sentence.train-newswire-208-1,移民政策和同性婚姻是澳大利亚总理兼工党领袖陆克文和自由党领袖托尼·阿博特昨天举行的首场辩论中讨论的问题之一。
paragraph2sentence.train-newswire-208-2,恐同症和情人节都是多余的。
paragraph2sentence.train-newswire-209-1,费城证券交易所总裁尼古拉斯·乔达诺 (Nicholas Giordano) 告诉记者，费城证券交易所很快将在香港和东京开设办事处，以帮助提高远东地区对外币期权的参与度，然后在四五个月后开始晚间交易。日本机构已经是费城外币期权交易的主要参与者，利用子公司或代理商在当前日间交易时段进行交易。
paragraph2sentence.train-newswire-209-2,伦敦劳埃德银行发言人表示，泽布吕赫渡轮灾难后，保险公司可能面临超过 3000 万美元的保险索赔。
paragraph2sentence.train-newswire-210-1,NMR Centers Inc 表示，已开始在新泽西州汤姆斯河建造 500 万立方米的多模态海洋医学成像中心，预计于 11 月竣工。据称，该中心全面投入运营后，年收入将超过 500 万德国卢比。 NMR 表示，它将提供约 3 500 000 第纳尔的设备和营运资金，并将管理该中心，而中央州立健康服务公司正在为这座耗资 1 600 000 第纳尔的大楼的建设提供融资。
