concept,prompt
paragraph2sentence.train-metaphoric-367-1,Un garçon a été piqué par une ortie.  Il a couru chez lui et l'a dit à sa mère en disant : « Même si cela me fait très mal  je ne l'ai touché que doucement. »  «C'est justement pour ça que ça t'a piqué»  dit sa mère.  "La prochaine fois que vous toucherez une ortie  saisissez-la hardiment  et elle sera douce comme de la soie pour votre main et ne vous fera pas le moins de mal."
paragraph2sentence.train-metaphoric-367-2,Soyez audacieux face au danger  sinon il vous vaincra.
paragraph2sentence.train-metaphoric-368-1,Patty la laitière allait au marché en portant son lait dans un seau sur la tête.  Au fur et à mesure  elle commença à calculer ce qu'elle ferait avec l'argent qu'elle obtiendrait pour le lait.  « J'achèterai des volailles au fermier Brown  dit-elle  et elles pondront chaque matin des œufs que je vendrai à la femme du curé.  Avec l'argent que je reçois de la vente de ces œufs  je m'achèterai une nouvelle robe de dimity et un chapeau chip ; et quand je vais au marché  tous les jeunes gens ne viendront-ils pas me parler !  Polly Shaw sera jalouse à ce point ; mais je m'en fiche.  Je vais juste la regarder et tourner la tête comme ça.  Tout en parlant  elle rejeta la tête en arrière  le seau tomba et tout le lait fut renversé.  Elle a donc dû rentrer chez elle et raconter à sa mère ce qui s'était passé. « Ah ! mon enfant  dit la mère  ne compte pas tes poules avant qu'elles n'éclosent.
paragraph2sentence.train-metaphoric-368-2,Le fermier Brown a six poules à vendre ce matin.
paragraph2sentence.train-metaphoric-369-1,UNE GRANDE VILLE était assiégée  et ses habitants étaient réunis pour réfléchir aux meilleurs moyens de la protéger de l'ennemi.  Un maçon a sincèrement recommandé les briques comme offrant le meilleur matériau pour une résistance efficace.  Un charpentier  avec le même enthousiasme  proposa le bois comme méthode de défense préférable.  Sur quoi un Currier se leva et dit : « Messieurs  je suis tout à fait en désaccord avec vous : il n'y a pas de matériau de résistance égal à une couverture de peaux ; et rien d'aussi bon que le cuir.
paragraph2sentence.train-metaphoric-369-2,Rien n'échappe au regard du maître.
paragraph2sentence.train-metaphoric-370-1,Un jour  alors qu'un lion dormait  une petite souris se mit à courir autour de lui ; cela réveilla bientôt le Lion  qui posa sur lui son énorme patte et ouvrit ses grandes mâchoires pour l'avaler.  « Pardon  ô roi  s'écria la petite souris ; pardonne-moi cette fois  je ne l'oublierai jamais : qui sait si je ne pourrai peut-être te rendre service un de ces jours ?  Le Lion fut tellement chatouillé à l'idée que la Souris puisse l'aider  qu'il leva la patte et le laissa partir.  Quelque temps après  le Lion fut pris dans un piège  et les chasseurs qui voulaient le porter vivant au roi  l'attachèrent à un arbre pendant qu'ils cherchaient un chariot pour le transporter.  À ce moment-là  la petite souris passait par là  et voyant le triste sort dans lequel se trouvait le lion  elle s'approcha de lui et rongea bientôt les cordes qui liaient le roi des bêtes.  « N'avais-je pas raison ? dit la petite souris.
paragraph2sentence.train-metaphoric-370-2,La gentillesse peut être récompensée de manière inattendue.
paragraph2sentence.train-metaphoric-371-1,Un renard traversant une rivière rapide à la nage fut emporté par la force du courant dans un ravin très profond  où il resta longtemps très meurtri  malade et incapable de bouger.  Un essaim de mouches suceuses de sang affamées s’est posé sur lui.  Un hérisson  passant par là  vit son angoisse et lui demanda s'il devait chasser les mouches qui le tourmentaient.  «En aucun cas»  répondit le Renard; « Je vous en prie  ne les agressez pas.  « Comment ça se passe ? »  dit le hérisson ; 'tu ne veux pas t'en débarrasser ?'  - Non  répondit le Renard  car ces mouches que vous voyez sont pleines de sang et me piquent peu  et si vous me débarrassez de celles qui sont déjà rassasiées  d'autres plus affamées viendront à leur place et boiront tout le sang qui me reste.
paragraph2sentence.train-metaphoric-371-2,Il est parfois préférable de subir un léger inconfort plutôt que de lutter contre lui et de se laisser envahir par un inconfort encore plus grand.
paragraph2sentence.train-metaphoric-372-1,Un aveugle avait l'habitude de distinguer différents animaux en les touchant avec ses mains.  On lui apporta le petit d'un loup  en lui demandant de le sentir et de dire ce que c'était.  Il le sentit et  dans le doute  dit : « Je ne sais pas très bien si c'est le petit d'un renard ou le petit d'un loup  mais cela  je le sais très bien.  Il ne serait pas prudent de l'admettre à la bergerie.
paragraph2sentence.train-metaphoric-372-2,Face à l’inconnu  il vaut mieux prévenir que guérir.
paragraph2sentence.train-metaphoric-373-1,Un loup avait beaucoup de mal à atteindre les moutons à cause de la vigilance du berger et de ses chiens.  Mais un jour  il trouva la peau d'un mouton écorché et jeté  alors il l'enfila sur sa propre peau et se promena parmi les moutons. L'agneau qui appartenait au mouton  dont le loup portait la peau  commença à suivre le loup vêtu du vêtement du mouton ; ainsi  écartant un peu l'agneau  il en fit bientôt un repas  et pendant quelque temps il réussit à tromper les brebis et à savourer des repas copieux.
paragraph2sentence.train-metaphoric-373-2,Si vous permettez aux hommes de vous utiliser à vos propres fins  ils vous utiliseront pour les leurs.
paragraph2sentence.train-metaphoric-374-1,Une fourmi courant agilement au soleil à la recherche de nourriture rencontra une chrysalide qui était très proche de son heure de changement. La Chrysalide bougea sa queue  et attira ainsi l'attention de la Fourmi  qui vit alors pour la première fois qu'elle était vivante. « Pauvre et pitoyable animal ! s'écria la fourmi avec dédain. « Quel triste sort est le vôtre ! Tandis que je peux courir ici et là  à mon gré  et  si je le souhaite  gravir le plus haut arbre  vous restez emprisonné ici dans votre coquille  avec seulement le pouvoir de remuer une ou deux articulations de votre queue écailleuse. La Chrysalide entendit tout cela  mais ne chercha pas à répondre. Quelques jours après  lorsque la fourmi repassa par là  il ne restait plus que la coquille. Se demandant ce qu'était devenu son contenu  il se sentit soudain ombragé et attisé par les magnifiques ailes d'un magnifique papillon. « Voici en moi  dit le Papillon  votre ami tant plaint ! Vantez-vous maintenant de vos pouvoirs pour courir et grimper aussi longtemps que vous parvenez à me faire écouter. En disant cela  le papillon s'éleva dans les airs et  emporté par la brise d'été  fut bientôt perdu à jamais aux yeux de la fourmi.
paragraph2sentence.train-metaphoric-374-2,La pitié est parfois déplacée à cause de l'ignorance.
paragraph2sentence.train-metaphoric-375-1,Un âne appartenant à un marchand d'herbes qui lui donnait trop peu de nourriture et trop de travail demanda à Jupiter d'être libéré de son service actuel et de lui donner un autre maître.  Jupiter  après l'avoir prévenu qu'il se repentirait de sa demande  le fit vendre à un carreleur.  Peu de temps après  constatant qu'il avait des charges plus lourdes à transporter et un travail plus dur dans la briqueterie  il demanda un autre changement de maître.  Jupiter  lui disant que ce serait la dernière fois qu'il pourrait accéder à sa demande  ordonna qu'il soit vendu à un tanneur.  L'Ane se rendit compte qu'il était tombé entre de pires mains et  remarquant l'occupation de son maître  dit en gémissant : « Il eût été préférable pour moi d'être affamé par l'un  ou d'avoir été surmené par l'autre de mes anciens maîtres  que d'avoir été acheté par mon propriétaire actuel  qui  même après ma mort  me tannera et me rendra utile.
paragraph2sentence.train-metaphoric-375-2,Faites attention à ce que vous demandez.
paragraph2sentence.train-metaphoric-376-1,Un roi  dont le fils unique aimait les exercices martiaux  fit un rêve dans lequel on l'avertissait que son fils serait tué par un lion.  Craignant que son rêve ne se réalise  il construisit pour son fils un agréable palais et décora ses murs pour son amusement avec toutes sortes d'animaux grandeur nature  parmi lesquels se trouvait l'image d'un lion.  Quand le jeune prince vit cela  sa douleur d'être ainsi enfermé éclata de nouveau  et  debout près du lion  il dit : « Ô toi le plus détestable des animaux ! à cause d'un rêve mensonger de mon père  qu'il a vu dans son sommeil  je suis enfermée à cause de vous dans ce palais comme si j'avais été une fille : que vais-je vous faire maintenant ?  En disant ces mots  il étendit ses mains vers un arbre épineux  dans l'intention de couper un bâton de ses branches pour pouvoir battre le lion.  Mais l'un des piquants de l'arbre lui transperça le doigt et provoqua une grande douleur et une inflammation  de sorte que le jeune prince tomba dans un évanouissement.  Une violente fièvre s'installa soudainement  dont il mourut peu de jours plus tard.
paragraph2sentence.train-metaphoric-376-2,Les rêves peuvent inciter les gens à agir de façon étrange.
paragraph2sentence.train-metaphoric-377-1,Un homme avait deux filles  l'une mariée à un jardinier et l'autre à un carreleur.  Au bout d'un moment  il se rendit chez la fille qui avait épousé le jardinier et lui demanda comment elle allait et comment tout se passait avec elle.  Elle dit : « Tout prospère chez moi et je n'ai qu'un seul souhait : qu'il y ait une forte pluie pour que les plantes soient bien arrosées. »  Peu de temps après  il se rendit chez la fille qui avait épousé le carreleur et lui demanda également comment elle se portait ; elle a répondu : « Je ne manque de rien et je n'ai qu'un seul souhait : que le temps sec continue et que le soleil brille chaud et brillant  afin que les briques puissent sécher.  Il lui dit : « Si ta sœur souhaite de la pluie et toi un temps sec  avec lequel des deux dois-je joindre mes vœux ?
paragraph2sentence.train-metaphoric-377-2,Une personne est partagée entre le soutien à deux causes d’égale importance.
paragraph2sentence.train-metaphoric-378-1,Un homme et un satyre buvaient autrefois ensemble en signe d'un lien d'alliance qui se formait entre eux.  Un jour d'hiver très froid  pendant qu'ils parlaient  l'Homme a mis ses doigts sur sa bouche et a soufflé dessus.  Lorsque le satyre lui demanda la raison de cela  il lui répondit qu'il le faisait pour se réchauffer les mains parce qu'elles étaient si froides.  Plus tard dans la journée  ils se mirent à table et la nourriture préparée était assez brûlante.  L'Homme souleva un peu un des plats vers sa bouche et souffla dedans.  Lorsque le satyre demanda de nouveau la raison  il répondit qu'il avait fait cela pour refroidir la viande  qui était trop chaude.  « Je ne peux plus te considérer comme un ami  dit le satyre  un type qui souffle dans le même souffle le chaud et le froid.
paragraph2sentence.train-metaphoric-378-2,Les plats chauds ont besoin de temps pour refroidir.
paragraph2sentence.train-metaphoric-379-1,L'Hirondelle et le Corbeau se disputèrent à propos de leur plumage.  Le Corbeau mit fin à la dispute en disant : « Vos plumes sont toutes très bien au printemps  mais les miennes me protègent contre l'hiver. »
paragraph2sentence.train-metaphoric-379-2,Les petits amis peuvent s’avérer de grands amis.
paragraph2sentence.train-metaphoric-380-1,Un aigle arrêta son vol et supplia un Lion de conclure une alliance avec lui à leur avantage mutuel.  Le Lion répondit : "Je n'ai aucune objection  mais vous devez m'excuser de vous demander de trouver une caution pour votre bonne foi  car comment puis-je faire confiance à quelqu'un en tant qu'ami capable de rompre son marché quand bon lui semble ?"
paragraph2sentence.train-metaphoric-380-2,Les aigles sont capables de voler où bon leur semble  n'étant limités que par leur endurance.
paragraph2sentence.train-metaphoric-381-1,Un chevreau  revenant sans protection du pâturage  fut poursuivi par un loup.  Voyant qu'il ne pouvait pas s'échapper  il se retourna et dit : « Je sais  ami Loup  que je dois être ta proie  mais avant de mourir  je te demanderais une faveur : tu me joueras un air sur lequel je pourrai danser.  Le loup obéit  et pendant qu'il jouait de la flûte et que le Kid dansait  des chiens entendant le son accoururent et commencèrent à poursuivre le loup.  Se tournant vers le Kid  il dit : « C'est exactement ce que je mérite ; car moi  qui ne suis qu'un boucher  je n'aurais pas dû me faire joueur de cornemuse pour vous plaire.
paragraph2sentence.train-metaphoric-381-2,Les chiens peuvent être utilisés pour chasser un loup loin du bétail.
paragraph2sentence.train-metaphoric-382-1,Un lourd chariot était traîné le long d'un chemin de campagne par un attelage de bœufs.  Les arbres à essieux gémissaient et craquaient terriblement ; sur quoi les Bœufs  se retournant  s'adressèrent ainsi aux roues : « Salut ! pourquoi fais-tu autant de bruit ? Nous supportons tout le travail  et c'est nous  et non vous  qui devrions crier.
paragraph2sentence.train-metaphoric-382-2,Les bœufs étaient les bêtes de somme préférées pour déplacer de lourdes charges au Moyen Âge.
